transaction_id,student_id,date,time,merchant,category,amount
T0000979,20230101,2026-03-14,07:09:00,一食堂-大众窗口,食堂,11.69
T0000980,20240022,2026-03-05,13:13:00,一食堂-风味窗口,食堂,12.09
T0000981,20240106,2026-03-17,11:59:00,二食堂-大众窗口,食堂,9.24
T0000982,20230105,2026-03-11,07:41:00,一食堂-风味窗口,食堂,12.61
T0000983,20220084,2026-03-09,17:13:00,二食堂-面食窗口,食堂,14.63
T0000984,20250063,2026-03-20,07:21:00,二食堂-大众窗口,食堂,10.8
T0000985,20240094,2026-03-17,19:38:00,超市A,超市,13.68
T0000986,20220080,2026-03-13,18:59:00,一食堂-风味窗口,食堂,13.8
T0000987,20220036,2026-03-18,17:34:00,一食堂-风味窗口,食堂,19.44
T0000988,20230093,2026-03-15,18:14:00,一食堂-风味窗口,食堂,14.25
T0000989,20220004,2026-03-07,17:23:00,一食堂-大众窗口,食堂,13.51
T0000990,20250107,2026-03-21,18:17:00,一食堂-风味窗口,食堂,13.12
T0000991,20220020,2026-03-14,12:29:00,二食堂-面食窗口,食堂,12.31
T0000992,20220016,2026-03-07,15:29:00,咖啡店,饮品,23.37
T0000993,20250055,2026-03-16,12:51:00,二食堂-大众窗口,食堂,12.63
T0000994,20250087,2026-03-06,17:54:00,二食堂-面食窗口,食堂,15.57
T0000995,20240102,2026-03-09,18:17:00,一食堂-风味窗口,食堂,13.95
T0000996,,2026-03-21,12:21:00,二食堂-大众窗口,食堂,9.33
T0000997,20240054,2026-03-17,12:21:00,二食堂-面食窗口,食堂,15.21
T0000998,20220072,2026-03-20,13:27:00,一食堂-风味窗口,食堂,18.81
T0000999,20250063,2026-03-22,17:37:00,一食堂-风味窗口,食堂,13.34
T0001000,20240118,2026-03-19,10:49:00,水果店,超市,16.01
T0001001,20220008,2026-03-19,11:49:00,一食堂-大众窗口,食堂,14.11
T0001002,20240106,2026-03-09,17:41:00,二食堂-大众窗口,食堂,14.83
T0001003,20220044,2026-03-10,07:20:00,二食堂-大众窗口,食堂,14.96
T0001004,20250111,2026-03-20,17:33:00,二食堂-大众窗口,食堂,9.98
T0001005,20220060,2026-03-18,19:24:00,奶茶店,饮品,12.21
T0001006,20230065,2026-03-03,17:08:00,二食堂-大众窗口,食堂,14.21
T0001007,20240094,2026-03-12,18:39:00,一食堂-风味窗口,食堂,16.01
T0001008,20220096,2026-03-12,17:10:00,二食堂-大众窗口,食堂,14.69
T0001009,20250083,2026-03-03,12:57:00,一食堂-风味窗口,食堂,17.71
T0001010,20240098,2026-03-06,08:28:00,二食堂-大众窗口,食堂,8.09
T0001011,20230049,2026-03-08,13:52:00,二食堂-大众窗口,食堂,14.86
T0001012,20220004,2026-03-05,17:09:00,一食堂-大众窗口,食堂,8.48
T0001013,20220088,2026-03-19,07:42:00,一食堂-大众窗口,食堂,8.51
T0001014,20220044,2026-03-15,11:27:00,二食堂-大众窗口,食堂,12.2
T0001015,20230045,2026-03-19,08:39:00,一食堂-大众窗口,食堂,8.3
T0001016,20230065,2026-03-18,19:56:00,便利店,超市,6.59
T0001017,20240086,2026-03-20,11:37:00,二食堂-大众窗口,食堂,14.69
T0001018,20240086,2026-03-09,18:00:00,一食堂-大众窗口,食堂,10.87
T0001019,20240090,2026-03-10,12:04:00,二食堂-面食窗口,食堂,14.09
T0001020,20230085,2026-03-20,11:37:00,一食堂-风味窗口,食堂,18.63
T0001021,20230073,2026-03-11,18:32:00,一食堂-风味窗口,食堂,19.6
T0001022,20230077,2026-03-12,12:47:00,二食堂-面食窗口,食堂,11.05
T0001023,20240086,2026-03-13,12:05:00,二食堂-面食窗口,食堂,12.72
T0001024,20220036,2026-03-12,12:35:00,二食堂-大众窗口,食堂,8.86
T0001025,20250027,2026-03-17,08:39:00,二食堂-面食窗口,食堂,15.31
T0001026,20220076,2026-03-03,11:18:00,二食堂-大众窗口,食堂,8.41
T0001027,20220116,2026-03-02,08:20:00,一食堂-风味窗口,食堂,14.81
T0001028,20220020,2026-03-02,18:41:00,二食堂-面食窗口,食堂,14.85
T0001029,20220020,2026-03-05,17:13:00,一食堂-风味窗口,食堂,20.09
T0001030,20220088,2026-03-04,18:59:00,二食堂-面食窗口,食堂,15.96
T0001031,20220116,2026-03-19,12:48:00,一食堂-风味窗口,食堂,21.35
T0001032,20220012,2026-03-18,07:18:00,一食堂-大众窗口,食堂,8.42
T0001033,20230105,2026-03-05,11:45:00,一食堂-风味窗口,食堂,19.24
T0001034,20230097,2026-03-02,12:57:00,一食堂-大众窗口,食堂,14.99
T0001035,20250043,2026-03-06,11:28:00,一食堂-大众窗口,食堂,10.12
T0001036,20230057,2026-03-06,12:01:00,二食堂-面食窗口,食堂,12.42
T0001037,20240014,2026-03-07,12:49:00,二食堂-面食窗口,食堂,10.7
T0001038,20230077,2026-03-11,11:56:00,二食堂-大众窗口,食堂,11.14
T0001039,20220080,2026-03-06,12:50:00,一食堂-风味窗口,食堂,18.51
T0001040,20230105,2026-03-15,10:11:00,便利店,超市,6.94
T0001041,20250007,2026-03-05,07:28:00,二食堂-大众窗口,食堂,11.73
T0001042,20230105,2026-03-09,07:31:00,一食堂-风味窗口,食堂,12.78
T0001043,20240078,2026-03-10,17:49:00,二食堂-面食窗口,食堂,10.22
T0001044,20230077,2026-03-17,08:06:00,二食堂-面食窗口,食堂,16.04
T0001045,20230073,2026-03-06,12:12:00,一食堂-风味窗口,食堂,20.54
T0001046,20230077,2026-03-10,12:50:00,一食堂-风味窗口,食堂,15.07
T0001047,20240038,2026-03-21,15:59:00,超市A,超市,10.34
T0001048,20240062,2026-03-18,10:52:00,水果店,超市,11.91
T0001049,20230117,2026-03-03,12:27:00,二食堂-面食窗口,食堂,17.79
T0001050,20250051,2026-03-14,11:32:00,一食堂-风味窗口,食堂,13.39
T0001051,20230041,2026-03-22,12:39:00,二食堂-大众窗口,食堂,9.61
T0001052,20250027,2026-03-09,12:18:00,一食堂-大众窗口,食堂,12.39
T0001053,20220052,2026-03-05,08:54:00,二食堂-大众窗口,食堂,10.71
T0001054,20230113,2026-03-17,21:22:00,奶茶店,饮品,10.17
T0001055,20230025,2026-03-11,08:41:00,一食堂-风味窗口,食堂,16.59
T0001056,20240070,2026-03-03,07:22:00,一食堂-风味窗口,食堂,16.53
T0001057,20220036,2026-03-04,18:01:00,二食堂-大众窗口,食堂,8.34
T0001058,20220016,2026-03-13,11:03:00,一食堂-风味窗口,食堂,12.71
T0001059,20240018,2026-03-16,08:28:00,一食堂-大众窗口,食堂,8.28
T0001060,20250015,2026-03-05,12:50:00,一食堂-风味窗口,食堂,12.55
T0001061,20250011,2026-03-05,13:45:00,二食堂-大众窗口,食堂,12.67
T0001062,20230061,2026-03-15,18:20:00,一食堂-大众窗口,食堂,13.93
T0001063,20230053,2026-03-04,19:55:00,咖啡店,饮品,19.81
T0001064,20250015,2026-03-06,13:45:00,二食堂-面食窗口,食堂,12.4
T0001065,20230037,2026-03-09,18:03:00,二食堂-面食窗口,食堂,15.57
T0001066,20230073,2026-03-02,07:10:00,二食堂-大众窗口,食堂,8.97
T0001067,20240002,2026-03-14,18:37:00,二食堂-面食窗口,食堂,13.44
T0001068,20230097,2026-03-06,17:00:00,一食堂-大众窗口,食堂,9.38
T0001069,20240090,2026-03-09,18:39:00,一食堂-风味窗口,食堂,19.02
T0001070,20230073,2026-03-04,12:15:00,二食堂-大众窗口,食堂,10.01
T0001071,20250031,2026-03-13,15:35:00,便利店,超市,12.79
T0001072,20230057,2026-03-15,18:00:00,二食堂-面食窗口,食堂,14.94
T0001073,20220068,2026-03-03,08:18:00,二食堂-大众窗口,食堂,14.17
T0001074,20220100,2026-03-08,18:01:00,二食堂-面食窗口,食堂,15.53
T0001075,20250071,2026-03-06,12:50:00,一食堂-大众窗口,食堂,11.01
T0001076,20220028,2026-03-20,17:48:00,二食堂-面食窗口,食堂,16.14
T0001077,20240082,2026-03-09,18:48:00,一食堂-大众窗口,食堂,13.35
T0001078,20250087,2026-03-14,11:25:00,一食堂-大众窗口,食堂,12.78
T0001079,20250039,2026-03-11,08:16:00,一食堂-风味窗口,食堂,21.01
T0001080,20220020,2026-03-16,18:49:00,一食堂-风味窗口,食堂,13.44
T0001081,20220088,2026-03-12,12:35:00,二食堂-面食窗口,食堂,10.42
T0001082,20220084,2026-03-06,18:06:00,二食堂-大众窗口,食堂,14.9
T0001083,20230033,2026-03-16,17:57:00,二食堂-大众窗口,食堂,11.09
T0001084,20240086,2026-03-14,12:10:00,二食堂-大众窗口,食堂,9.77
T0001085,20250051,2026-03-12,13:07:00,一食堂-风味窗口,食堂,12.6
T0001086,20250087,2026-03-21,18:51:00,二食堂-面食窗口,食堂,10.41
T0001087,20230101,2026-03-13,12:28:00,二食堂-大众窗口,食堂,9.07
T0001088,20220036,2026-03-19,12:39:00,二食堂-面食窗口,食堂,17.47
T0001089,20230045,2026-03-10,17:57:00,二食堂-大众窗口,食堂,14.15
T0001090,20230105,2026-03-21,11:24:00,二食堂-大众窗口,食堂,13.76
T0001091,20230093,2026-03-14,18:51:00,二食堂-大众窗口,食堂,10.43
T0001092,20240046,2026-03-07,13:11:00,一食堂-大众窗口,食堂,10.26
T0001093,20230045,2026-03-04,12:13:00,一食堂-风味窗口,食堂,12.13
T0001094,20230093,2026-03-08,18:01:00,一食堂-风味窗口,食堂,16.79
T0001095,20230041,2026-03-08,18:55:00,一食堂-大众窗口,食堂,12.8
T0001096,20250087,2026-03-14,18:17:00,一食堂-风味窗口,食堂,14.93
T0001097,20220120,2026-03-04,12:50:00,二食堂-大众窗口,食堂,9.17
T0001098,20240094,2026-03-13,12:55:00,二食堂-大众窗口,食堂,13.03
T0001099,20250091,2026-03-06,13:34:00,一食堂-风味窗口,食堂,20.53
T0001100,20250099,2026-03-22,08:29:00,二食堂-大众窗口,食堂,13.21
T0001101,20230017,2026-03-13,12:12:00,一食堂-风味窗口,食堂,18.48
T0001102,20220060,2026-03-14,17:38:00,二食堂-面食窗口,食堂,16.74
T0001103,20230101,2026-03-16,12:46:00,一食堂-风味窗口,食堂,19.95
T0001104,20220088,2026-03-15,18:48:00,一食堂-风味窗口,食堂,13.31
T0001105,20220048,2026-03-13,07:10:00,二食堂-大众窗口,食堂,12.12
T0001106,20240058,2026-03-10,08:35:00,二食堂-面食窗口,食堂,11.6
T0001107,20230105,2026-03-09,11:08:00,二食堂-面食窗口,食堂,12.38
T0001108,20240078,2026-03-07,12:58:00,一食堂-风味窗口,食堂,13.31
T0001109,20240102,2026-03-18,07:01:00,一食堂-风味窗口,食堂,15.06
T0001110,20230037,2026-03-06,18:57:00,一食堂-风味窗口,食堂,15.64
T0001111,20240114,2026-03-13,12:10:00,二食堂-大众窗口,食堂,10.71
T0001112,20240090,2026-03-12,21:36:00,便利店,超市,3.1
T0001113,20230081,2026-03-02,13:10:00,二食堂-面食窗口,食堂,13.21
T0001114,20240114,2026-03-06,18:40:00,二食堂-大众窗口,食堂,13.62
T0001115,20220112,2026-03-16,12:39:00,二食堂-面食窗口,食堂,11.48
T0001116,20220016,2026-03-04,07:03:00,二食堂-大众窗口,食堂,14.6
T0001117,20240038,2026-03-15,12:42:00,一食堂-风味窗口,食堂,13.24
T0001118,20220116,2026-03-06,08:48:00,二食堂-大众窗口,食堂,11.66
T0001119,20220056,2026-03-18,12:57:00,一食堂-大众窗口,食堂,9.26
T0001120,20230033,2026-03-08,18:03:00,一食堂-大众窗口,食堂,11.61
T0001121,20250099,2026-03-17,07:12:00,一食堂-大众窗口,食堂,8.8
T0001122,20220024,2026-03-13,18:46:00,一食堂-大众窗口,食堂,8.98
T0001123,20230081,2026-03-16,08:45:00,一食堂-风味窗口,食堂,17.38
T0001124,20230065,2026-03-07,17:04:00,二食堂-大众窗口,食堂,14.95
T0001125,20240066,2026-03-20,21:41:00,水果店,超市,13.24
T0001126,20220092,2026-03-09,13:22:00,一食堂-大众窗口,食堂,11.56
T0001127,20230045,2026-03-22,12:23:00,二食堂-面食窗口,食堂,16.52
T0001128,20240050,2026-03-10,12:23:00,一食堂-风味窗口,食堂,16.37
T0001129,20250047,2026-03-03,21:24:00,便利店,超市,8.48
T0001130,20250059,2026-03-22,07:04:00,一食堂-风味窗口,食堂,17.95
T0001131,20250007,2026-03-09,17:21:00,一食堂-大众窗口,食堂,9.03
T0001132,20250115,2026-03-05,13:16:00,二食堂-大众窗口,食堂,8.28
T0001133,20220120,2026-03-08,17:54:00,一食堂-风味窗口,食堂,16.56
T0001134,20230033,2026-03-07,15:27:00,超市A,超市,2.36
T0001135,20240046,2026-03-20,07:48:00,一食堂-风味窗口,食堂,19.63
T0001136,20250083,2026-03-06,08:34:00,一食堂-风味窗口,食堂,16.7
T0001137,20250019,2026-03-11,07:38:00,二食堂-大众窗口,食堂,14.13
T0001138,20250103,2026-03-18,07:57:00,二食堂-面食窗口,食堂,11.53
T0001139,20240074,2026-03-17,08:02:00,二食堂-大众窗口,食堂,12.36
T0001140,20220020,2026-03-09,12:08:00,二食堂-面食窗口,食堂,13.09
T0001141,20250047,2026-03-19,11:34:00,二食堂-面食窗口,食堂,14.85
T0001142,20220088,2026-03-10,07:16:00,一食堂-大众窗口,食堂,9.44
T0001143,20250035,2026-03-14,18:59:00,一食堂-风味窗口,食堂,21.92
T0001144,20250067,2026-03-12,13:14:00,二食堂-大众窗口,食堂,14.56
T0001145,20230009,2026-03-02,12:10:00,一食堂-大众窗口,食堂,8.97
T0001146,20250107,2026-03-02,08:58:00,二食堂-大众窗口,食堂,12.36
T0001147,20250011,2026-03-19,17:03:00,一食堂-大众窗口,食堂,9.76
T0001148,20240046,2026-03-12,18:27:00,二食堂-面食窗口,食堂,17.29
T0001149,20250083,2026-03-06,18:17:00,二食堂-大众窗口,食堂,11.32
T0001150,20240038,2026-03-13,18:35:00,一食堂-风味窗口,食堂,12.2
T0001151,20230049,2026-03-13,12:14:00,二食堂-大众窗口,食堂,11.65
T0001152,20230001,2026-03-20,13:28:00,一食堂-大众窗口,食堂,8.94
T0001153,20240078,2026-03-16,12:42:00,一食堂-大众窗口,食堂,13.08
T0001154,20240050,2026-03-11,12:30:00,二食堂-大众窗口,食堂,8.84
T0001155,20220004,2026-03-18,08:32:00,一食堂-风味窗口,食堂,18.35
T0001156,20230105,2026-03-06,10:11:00,咖啡店,饮品,10.7
T0001157,20250019,2026-03-21,11:30:00,二食堂-大众窗口,食堂,14.09
T0001158,20220080,2026-03-11,18:16:00,二食堂-面食窗口,食堂,17.48
T0001159,20230029,2026-03-08,18:36:00,二食堂-大众窗口,食堂,13.65
T0001160,20220016,2026-03-06,17:21:00,一食堂-风味窗口,食堂,20.97
T0001161,20220044,2026-03-14,18:19:00,一食堂-风味窗口,食堂,16.62
T0001162,20250087,2026-03-19,07:35:00,二食堂-面食窗口,食堂,11.71
T0001163,20240006,2026-03-10,12:53:00,二食堂-大众窗口,食堂,13.52
T0001164,20230065,2026-03-03,07:40:00,一食堂-大众窗口,食堂,10.02
T0001165,20230029,2026-03-11,07:20:00,一食堂-大众窗口,食堂,10.95
T0001166,20220008,2026-03-19,18:26:00,二食堂-面食窗口,食堂,13.16
T0001167,20230033,2026-03-18,12:34:00,二食堂-大众窗口,食堂,14.79
T0001168,20250107,2026-03-19,17:08:00,二食堂-面食窗口,食堂,16.58
T0001169,20250115,2026-03-02,18:58:00,一食堂-风味窗口,食堂,17.72
T0001170,20250111,2026-03-13,07:12:00,二食堂-面食窗口,食堂,14.47
T0001171,20240078,2026-03-18,12:09:00,二食堂-面食窗口,食堂,15.95
T0001172,20220028,2026-03-06,17:15:00,一食堂-风味窗口,食堂,13.47
T0001173,20230057,2026-03-09,07:21:00,二食堂-面食窗口,食堂,15.76
T0001174,20220028,2026-03-03,08:07:00,二食堂-面食窗口,食堂,13.94
T0001175,20220036,2026-03-06,17:38:00,一食堂-大众窗口,食堂,14.1
T0001176,20220068,2026-03-10,13:02:00,一食堂-大众窗口,食堂,13.01
T0001177,20220108,2026-03-11,17:12:00,二食堂-大众窗口,食堂,13.47
T0001178,20230037,2026-03-12,17:43:00,一食堂-风味窗口,食堂,14.58
T0001179,20220116,2026-03-20,13:05:00,二食堂-大众窗口,食堂,13.53
T0001180,20240114,2026-03-15,12:44:00,一食堂-风味窗口,食堂,13.59
T0001181,20240094,2026-03-21,13:36:00,二食堂-面食窗口,食堂,14.41
T0001182,20250099,2026-03-13,07:08:00,一食堂-风味窗口,食堂,14.31
T0001183,20230093,2026-03-09,08:14:00,二食堂-大众窗口,食堂,11.27
T0001184,20240078,2026-03-03,07:40:00,二食堂-面食窗口,食堂,12.56
T0001185,20250011,2026-03-04,08:56:00,一食堂-大众窗口,食堂,14.73
T0001186,20220064,2026-03-18,08:09:00,一食堂-风味窗口,食堂,15.11
T0001187,20240082,2026-03-19,15:10:00,便利店,超市,9.28
T0001188,20220076,2026-03-10,11:39:00,二食堂-面食窗口,食堂,10.41
T0001189,20230117,2026-03-02,11:14:00,一食堂-大众窗口,食堂,9.46
T0001190,20220012,2026-03-07,13:02:00,二食堂-大众窗口,食堂,9.02
T0001191,20240010,2026-03-12,07:18:00,二食堂-大众窗口,食堂,8.28
T0001192,20220048,2026-03-21,13:08:00,一食堂-风味窗口,食堂,19.55
T0001193,20230069,2026-03-15,17:47:00,一食堂-大众窗口,食堂,12.47
T0001194,20230037,2026-03-09,07:15:00,一食堂-风味窗口,食堂,12.77
T0001195,20230013,2026-03-05,08:37:00,二食堂-面食窗口,食堂,11.88
T0001196,20240066,2026-03-15,18:14:00,二食堂-面食窗口,食堂,11.64
T0001197,20250007,2026-03-14,18:43:00,二食堂-大众窗口,食堂,10.19
T0001198,20220044,2026-03-09,18:43:00,二食堂-面食窗口,食堂,13.23
T0001199,20250019,2026-03-09,18:32:00,一食堂-风味窗口,食堂,17.11
T0001200,20230069,2026-03-05,11:07:00,一食堂-风味窗口,食堂,18.46
T0001201,20230057,2026-03-09,13:39:00,二食堂-面食窗口,食堂,14.45
T0001202,20250115,2026-03-07,11:46:00,一食堂-风味窗口,食堂,19.28
T0001203,20240018,2026-03-10,13:04:00,二食堂-面食窗口,食堂,13.99
T0001204,20250075,2026-03-10,12:28:00,一食堂-风味窗口,食堂,20.88
T0001205,20220008,2026-03-06,18:17:00,二食堂-面食窗口,食堂,13.92
T0001206,20220068,2026-03-04,18:35:00,一食堂-大众窗口,食堂,9.24
T0001207,20250011,2026-03-09,17:31:00,一食堂-大众窗口,食堂,9.33
T0001208,20240006,2026-03-05,08:11:00,二食堂-面食窗口,食堂,11.06
T0001209,20220060,2026-03-02,18:29:00,二食堂-大众窗口,食堂,11.62
T0001210,20250055,2026-03-06,18:44:00,一食堂-风味窗口,食堂,13.21
T0001211,20220108,2026-03-08,18:42:00,二食堂-面食窗口,食堂,15.26
T0001212,20240118,2026-03-10,08:30:00,二食堂-大众窗口,食堂,9.74
T0001213,20240010,2026-03-08,15:41:00,水果店,超市,17.08
T0001214,20240066,2026-03-18,12:19:00,二食堂-大众窗口,食堂,8.53
T0001215,20220116,2026-03-15,08:24:00,一食堂-大众窗口,食堂,12.8
T0001216,20240018,2026-03-07,13:11:00,一食堂-大众窗口,食堂,9.66
T0001217,20240002,2026-03-02,18:04:00,二食堂-面食窗口,食堂,15.46
T0001218,20250107,2026-03-17,08:11:00,一食堂-风味窗口,食堂,13.94
T0001219,20240046,2026-03-03,18:26:00,二食堂-大众窗口,食堂,8.15
T0001220,20230101,2026-03-19,08:55:00,二食堂-大众窗口,食堂,13.15
T0001221,20240062,2026-03-06,07:36:00,二食堂-面食窗口,食堂,16.38
T0001222,20220112,2026-03-09,17:35:00,二食堂-大众窗口,食堂,13.5
T0001223,20220048,2026-03-18,13:59:00,二食堂-面食窗口,食堂,12.18
T0001224,20240058,2026-03-09,08:11:00,二食堂-面食窗口,食堂,11.44
T0001225,20240114,2026-03-11,12:06:00,一食堂-大众窗口,食堂,9.87
T0001226,20230113,2026-03-03,08:12:00,一食堂-大众窗口,食堂,14.14
T0001227,20250079,2026-03-03,08:57:00,一食堂-风味窗口,食堂,16.31
T0001228,20220040,2026-03-05,17:19:00,二食堂-大众窗口,食堂,10.79
T0001229,20240046,2026-03-06,18:42:00,一食堂-风味窗口,食堂,17.97
T0001230,20220024,2026-03-21,13:15:00,一食堂-风味窗口,食堂,20.29
T0001231,20240010,2026-03-03,11:02:00,二食堂-大众窗口,食堂,9.16
T0001232,20220032,2026-03-09,18:45:00,一食堂-风味窗口,食堂,19.21
T0001233,20220012,2026-03-17,11:34:00,一食堂-风味窗口,食堂,19.33
T0001234,20220036,2026-03-03,12:13:00,二食堂-面食窗口,食堂,13.59
T0001235,20240078,2026-03-16,07:21:00,一食堂-风味窗口,食堂,20.47
T0001236,20250003,2026-03-03,12:40:00,二食堂-面食窗口,食堂,14.19
T0001237,20250063,2026-03-10,07:48:00,一食堂-大众窗口,食堂,9.25
T0001238,20240098,2026-03-03,07:36:00,二食堂-大众窗口,食堂,12.75
T0001239,20220020,2026-03-18,12:02:00,二食堂-面食窗口,食堂,17.03
T0001240,20250051,2026-03-03,08:03:00,二食堂-面食窗口,食堂,17.23
T0001241,20250071,2026-03-20,13:57:00,一食堂-风味窗口,食堂,13.91
T0001242,20240002,2026-03-17,08:06:00,一食堂-大众窗口,食堂,11.88
T0001243,20240022,2026-03-04,18:14:00,一食堂-风味窗口,食堂,12.25
T0001244,20220108,2026-03-05,17:01:00,二食堂-大众窗口,食堂,11.02
T0001245,20250023,2026-03-12,18:34:00,一食堂-大众窗口,食堂,11.63
T0001246,20250003,2026-03-02,11:42:00,一食堂-风味窗口,食堂,13.8
T0001247,20250067,2026-03-18,08:29:00,一食堂-风味窗口,食堂,20.25
T0001248,20230001,2026-03-21,13:33:00,一食堂-大众窗口,食堂,13.22
T0001249,20240042,2026-03-04,15:42:00,咖啡店,饮品,11.55
T0001250,20220008,2026-03-07,18:19:00,二食堂-大众窗口,食堂,14.29
T0001251,20220096,2026-03-10,18:59:00,一食堂-大众窗口,食堂,11.66
T0001252,20250015,2026-03-17,07:52:00,一食堂-风味窗口,食堂,15.78
